,refexp
10412,sol
10413,le garçon du centre
10414,ciel
10415,image entière
10416,l'eau
10417,ciel
10418,immeubles
10419,piles de vêtements pliés
10420,sac rose avant gauche
10421,dessus de mur
10422,la blouse jaune au milieu
10424,visage
10426,montagne en arrière-plan à droite
10427,mec
10428,l'un des nuages
10429,l'extrême gauche vert par la tête
10430,balustrade
10433,Roche
10434,ciel
10435,partie la plus blanche du ciel
10436,jaune
10437,fleur du milieu
10438,fleur en bas à droite
10439,limite des arbres
10440,gamme d'arbres mince n'importe où
10441,rangée d'arbres en arrière-plan
10442,l'eau
10443,rail de clôture à gauche
10444,la forêt en arrière-plan
10445,ciel
10446,l'un des arbustes jaunes
10447,le phoque
10448,Roche
10449,n'importe où sauf le phoque
10450,fenêtres supérieures
10451,l'homme à gauche
10452,trottoir
10453,sable à droite
10454,ciel
10455,herbe tout à droite
10456,île
10457,sable le plus proche
10458,océan
10459,carottier en bas à gauche
10460,l'arbre
10461,l'eau
10462,ciel
10463,vert
10464,feuilles vertes au rt le plus proche de nous
10465,sable
10466,le mec
10467,homme en pantalon rouge
10468,ciel
10469,rochers
10470,arbres à l'extrême gauche
10471,arbres à droite
10472,très bot à gauche
10473,herbe autour de l'oiseau
10475,faucon
10476,gens
10477,sol
10478,train
10479,drapeau sur le train
10480,ciel
10481,en bas à droite
10483,loin derrière
10484,n'importe où sauf les animaux
10486,Haut
10487,en bas au milieu
10488,homme
10489,sable
10490,personne se pencher
10491,chemise marron
10492,ciel
10495,rocher en bas à droite
10496,gros rocher gauche
10497,l'eau
10498,gros rocher à gauche
10499,mec qui verse un verre
10500,le visage de la personne avec le grand sourire
10501,chemise grise homme
10502,arcs de construction
10504,mur
10505,gens
10506,roches top coin rt
10507,choses rocheuses en haut à droite
10508,mur
10509,chemin de randonnée en bas
10510,sol le plus proche du fond
10511,bâtiment blanc en bas à droite
10512,grattes ciels
10513,ciel
10514,ciel
10515,l'eau
10516,"d'accord, donc du sable sur la plage des araignées"
10517,ruines antiques
10518,Haut
10519,arbres en bas au centre
10520,en bas à droite
10521,coin inférieur gauche
10522,ciel
10523,chemise orange près du milieu au fond
10524,cheveux de personne avec haut rouge
10525,l'homme dans la chemise rose et bleu
10526,chemise rouge manches dorées
10527,playa habillé avec élégance en chemise jaune
10528,cheveux en bas à droite
10529,gars de chemise à carreaux
10530,rt terre
10531,orteils laids
10532,baskets
10533,pot
10534,jambes vertes
10535,jambes sur la gauche
10536,trou
10537,roches () haut de l'écran
10538,mur
10539,sol
10540,téléphone sur table à gauche
10541,lit
10542,mur
10543,arbre central
10544,bâtiment deuxième en partant de la droite
10545,Haut
10546,bâtiment deuxième en partant de la gauche
10548,partie médiane de la structure
10549,groupe de personnes à gauche au premier plan
10551,ciel
10552,bâtiment de droite
10553,chemin de brique en bas à droite
10556,arbre
10557,sol en bas
10558,ciel
10559,roche grise
10560,oiseau
10561,oiseau
10562,ciel
10563,arbres à gauche
10564,moitié inférieure d'herbe
10566,montagne
10567,coin inférieur gauche
10568,ciel
10569,plus gros nuage
10570,les arbres à droite
10571,l'eau
10572,lol nuages ​​blancs bas
10573,ciel
10576,table de chevet gauche
10577,en bas à gauche
10578,lit
10580,le fond du terrain
10581,ciel blanc
10582,arbre côté gauche
10583,groupe de personnes
10585,gens
10586,coin supérieur gauche
10587,les arbres
10588,statue
10589,ciel
10590,femme droite / haut noir
10592,homme assis à l'extrême gauche
10593,sujet principal à gauche
10594,mur en bois à droite
10595,bas
10596,vert en bas à droite
10598,le coin supérieur droit
10599,rocher près du côté gauche touchant l'eau
10600,l'eau
10601,enfant
10602,mec effrayant devant
10603,autre chose que les gens
10604,rochers
10605,statues
10606,surfeur
10609,en bas à gauche
10610,coin de ciel en haut à droite
10611,mec
10612,bord centre gauche du membre
10613,bot à gauche
10614,des arbres
10615,gros rocher près de nous
10616,Plage en haut à gauche
10617,plage à gauche
10618,le coin supérieur droit
10619,sable tout en haut à gauche
10620,sable près du rivage sur le côté gauche
10621,l'eau
10622,le grand cactus au milieu à droite
10623,en haut à droite
10624,herbe au milieu à gauche
10625,ciel
10626,fille avec des dreads
10627,fille à gauche
10628,sol
10629,en haut à droite
10630,fille
10631,formations de pierre
10632,ciel
10633,bas
10634,les personnes
10635,sable
10636,ciel
10637,signe de pare
10638,arbre de droite
10639,herbe du bas
10640,ciel
10641,statue
10642,arbre à gauche
10643,ciel
10644,montagne
10645,personne
10646,sable le plus blanc à l'arrière
10647,Le coin inférieur droit
10648,montagne en tête l'un d'eux
10649,sommet de la montagne sur le côté gauche
10650,ciel bleu
10651,des nuages
10652,gazon
10653,du haut de la photo jusqu'au bord
10654,formations rocheuses sur la moitié inférieure de l'image
10655,Fontaine
10656,ciel
10657,personne au milieu
10659,ciel
10660,dame en bas au centre
10661,l'eau
10662,Le ciel
10663,sable
10664,en bas à gauche de brousse
10665,l'arbre vert à gauche
10666,gens
10667,ciel
10668,des arbres
10669,sentier pédestre
10670,l'eau
10671,sable
10672,ciel
10673,haut de l'arche
10674,l'arbre à gauche
10675,ciel haut milieu
10676,cheval à droite
10677,cheval devant
10678,herbe centre gauche
10679,route
10680,ciel
10681,des arbres
10682,ciel
10683,ciel
10684,devant du bâtiment au milieu à gauche
10685,plus sombre bâtiment au milieu
10687,fenêtre du milieu
10688,fenêtre gauche
10689,gens
10690,vitre brumeuse côté gauche
10692,le coucher du soleil
10693,en haut à droite
10694,verre clair le plus proche
10695,partout sur la table
10696,toute personne
10697,rectangle jaune de mur à droite
10698,l'assiette la plus proche du bord de la table
10699,verre à droite
10700,ciel
10702,buisson de premier plan le plus à droite
10703,en bas à gauche
10704,eau
10705,ciel
10706,ciel
10707,partie supérieure eau
10708,côté montagne le plus proche
10709,homme d'extrême droite
10710,montagnes de neige
10711,tout sauf en bas à gauche
10712,bâtiment en bas à gauche
10713,chose verte
10714,deux personnes à gauche
10715,la bouteille à étiquette bleue se ferme à ce centre d'extrémité
10716,tête
10717,femme avant droit en chemise noire
10718,En bas à gauche
10719,ciel
10721,femme
10722,petite fille
10723,visage droit
10724,le visage de la femme que tu aimes
10725,mur
10726,bord tout à gauche en haut
10727,ciel
10728,gazon
10729,lac au loin
10730,imeuble
10731,ciel
10732,gazon
10733,ciel
10734,herbe en bas à gauche
10735,fille
10736,ciel
10738,arbre au milieu
10739,chose bleue sur chaise
10740,le lit
10741,chaise
10742,rideau
10745,des arbres
10746,ciel
10747,partie supérieure du bâtiment au centre avec toutes les fenêtres
10748,grand carré d'herbe côté gauche
10749,fenêtres sur le bâtiment sur le bord gauche
10751,saleté
10752,le grand groupe de nuages
10753,bâtiment de l'église
10754,ciel
10755,moitié inférieure
10756,soleil
10757,arbre en haut à gauche
10758,Le coin inférieur droit
10759,homme
10760,je voulais dire à droite mon mauvais à droite arbre
10761,arbres à droite
10763,visage
10764,ciel
10765,le signe en bas avec le numéro 3
10767,ciel bleu
10768,quiaca 5171
10769,5171
10770,signe vert supérieur
10771,signe à gauche
10772,5171 signe
10773,homme
10774,panneau vert au milieu avec flèche
10775,oiseau
10776,oiseau
10778,rocher sous l'oiseau
10779,n'importe quel arbre vert
10780,cliquez n'importe où au premier plan
10781,deuxième homme en ligne
10782,des arbres
10783,gars avant
10784,ciel en haut à gauche
10785,mtn enneigé sur rt
10786,en bas à droite
10787,ciel
10788,milieu gauche
10790,n'importe où sauf les gens essayez en bas à gauche
10791,jambes
10792,cluster cloud
10793,haut du ciel
10794,paniers à droite
10795,les gens assis - tous
10796,secousse à droite
10798,ciel
10799,t-shirt bleu
10801,support en bois à droite
10802,les vêtements blancs brillants de la dame
10803,Brosse verte à côté de la femme en bleu
10804,terrain très en avant
10805,chemise rose
10806,foozeballllllllllllllll
10807,t-shirt bleu
10808,mec en chemise verte
10809,le gars en chemise blanche
10810,haut n'importe où
10811,sable
10812,l'eau
10813,sol
10814,ciel
10815,les personnes
10817,ciel
10818,océan
10819,personne en bleu à gauche
10821,t-shirt rayé rouge et blanc
10822,ciel
10823,en bas à droite
10824,rail/clôture
10825,l'eau
10826,les montagnes
10827,ciel désolé
10828,les arbres à l'avant en bas
10829,ciel
10830,l'eau
10831,ville proche
10832,ciel
10833,ciel
10834,espace herbeux ouvert au milieu
10836,les ruines à droite
10837,ruines au milieu
10839,chaise à droite
10841,carrelage noir
10842,homme
10843,ciel
10844,aucune des personnes
10845,gens
10846,assiette
10847,verre liquide noir
10848,assiette de nourriture lapin légumes
10849,bleu près du sommet
10850,serviettes blanches en haut à gauche
10851,coin supérieur gauche
10852,ciel bleu
10853,des nuages
10854,l'eau
10855,gazon
10856,ciel
10859,motard
10860,quelque chose de très haut
10861,la maison blanche la plus proche de nous
10862,arbre directement au milieu
10863,vert
10864,porte
10865,cadre de fenêtre plus grand
10866,fenêtre de gauche
10868,cliquez sur le gamin qui travaille dans le sweat shop
10869,ciel
10870,ciel
10871,la porte
10872,imeuble
10874,arbre à gauche/en haut
10875,nuages ​​à l'extrême gauche
10876,arbre en haut à droite
10877,arbres courts à droite
10878,trottoir devant
10879,gazon
10880,herbe en bas à gauche
10881,n'importe qui
10882,sable
10883,ciel
10885,montagne
10886,l'eau bleu clair
10887,ciel haut dans le ciel
10888,bâtiment à gauche
10889,bâtiments le long du trajet
10890,route
10891,l'eau
10893,l'un des bâtiments
10894,sol
10895,mur à l'extrême gauche
10896,ciel
10897,herbe morte brune en bas à droite
10898,eau à droite
10899,maison
10900,neige au sol
10901,ciel
10902,arbre qui est juste dans ton visage à gauche
10903,sol en bas au centre
10904,ciel
10905,mec
10906,l'eau
10907,collines à l'extrême droite
10908,l'eau à l'extrême gauche
10909,ciel
10910,eau à gauche
10912,gens
10914,champ
10915,montagne
10917,les gars
10918,cliquez tout en haut au milieu
10919,le terrain du tribunal
10920,l'eau
10921,collines
10922,oiseau au milieu
10923,ciel
10924,des oiseaux
10925,en bas au centre
10926,bâtiment à droite
10927,rue pour voitures
10928,ciel
10929,autobus
10930,des arbres
10931,ciel
10932,arbres au milieu
10933,paroi rocheuse à droite
10934,grimpeur
10935,à gauche la montagne par un gars
10936,les gens au premier plan
10937,arbres en haut à gauche
10938,personne en chemise blanche
10939,mec à droite
10940,drapeau
10941,l'eau
10942,bas
10943,chemise blanche enfant
10944,enfant gauche
10945,personne assise à l'extrême droite
10946,ciel
10947,le gars se penche
10948,sable au fond
10950,homme au milieu avec une veste bleue
10951,la personne la plus à gauche
10952,sommet gauche de la montagne
10953,l'eau
10954,ciel blanc
10955,herbe côté gauche de la passerelle
10956,bâtiment à droite
10957,fenêtre à droite
10958,en bas à gauche marron
10959,cabane en pisé
10960,buisson en bas à droite
10961,ciel
10962,toit droit
10963,cheval milieu devant
10964,dame de devant
10965,haut des arbres
10966,cheval à gauche
10967,cheval brun
10968,sol
10969,court de tennis où nous pouvons en parler ouais
10970,rochers
10971,personne en rouge
10972,buisson milieu gauche
10973,mur
10974,ciel blanc en haut à droite
10975,gazon
10976,personne à l'extrême gauche
10977,montagne à droite
10978,maison au centre
10979,des nuages
10980,ciel à gauche
10982,haut du ciel
10983,buisson côté droit
10984,l'arbre vert en bas à gauche
10985,ciel
10986,rochers
10987,tout le sable
10988,l'eau
10989,coin supérieur gauche
10990,gens
10991,sol
10992,sol
10993,personne sur rt
10994,cascade
10995,arbre avant gauche
10998,sol
10999,cabane
11000,sol
11001,ciel
11003,femme en chemise rose
11004,chemise jaune
11005,bouche
11006,feuillage
11007,animal
11009,le sol gris
11010,motard
11012,ciel
11013,gravier
11014,l'arbre
11015,homme
11016,bicyclette
11017,herbe à gauche
11019,ciel
11020,rochers
11021,montagne
11022,ciel
11023,l'eau
11024,rechercher
11025,personne à gauche jouant teenis
11027,la mer coin inférieur gauche
11028,soleil
11029,centre
11030,fond de terre
11031,animal
11032,verre à boire
11033,personne à gauche
11034,briques
11035,le mâle
11036,gens
11038,arbre
11039,gros rocher sur le côté droit
11040,mur gauche
11041,ciel
11042,des nuages
11043,nuages ​​près du sommet
11044,bas de l'image
11045,animal
11046,lapin
11047,animal
11048,rongeur
11049,animal
11050,sol
11051,table
11053,groupe de personnes
11054,oh mon dieu la petite assiette un peu à gauche et en bas du gars portant une chemise marron
11055,verre en bas à droite
11056,en haut à gauche
11057,fenêtres à l'extrême droite
11058,lumière jaune/fenêtre en haut/au centre de l'image
11059,nuage en haut à gauche
11060,arbre à droite
11061,personne
11063,des arbres
11065,fenêtre côté droit
11066,dessus de mur beige
11067,enfants à droite
11068,dame avec appareil photo
11069,les enfants à gauche
11070,haut
11071,rocher du bas
11072,phoque
11075,ok donc n'importe quelle maison remplie d'araignées
11076,l'eau
11077,porche
11078,arbre à gauche
11079,feuilles de coin en haut à droite
11081,motif carré sur le bâtiment
11082,structure à droite
11084,cime des arbres en bas à gauche
11085,poteau au milieu
11086,gens
11088,coin supérieur gauche
11089,chemise d'homme
11090,bouteille à droite
11091,boisson verte
11092,plante
11093,Le coin inférieur droit
11094,champ milieu droit
11096,sol
11097,deux femmes au premier plan
11098,femme
11099,visage de nana
11100,la fenêtre
11101,lit de droite
11102,mur
11103,centre de table
11104,lit principal
11105,lampe
11106,rideau
11107,téléphoner
11108,sol inférieur
11109,oiseau
11110,oiseau
11111,*choo
11112,le sol au premier plan
11113,ciel
11114,centre inférieur de la roche du plateau
11115,eau à gauche
11116,les nuages ​​au sommet
11117,fond d'arbres
11118,le signe
11119,ciel
11120,zone herbeuse côté droit
11121,les arbres
11122,personnes
11123,route
11124,ciel
11125,l'eau
11126,montagne
11127,roche blanche à gauche
11128,groupe dans foregroung
11129,montagne à droite
11130,n'importe où en haut
11131,zone boisée tout en bas à gauche
11132,moitié inférieure de l'image
11133,haut de la colline à gauche
11134,l'eau
11135,zone d'habitation
11136,milieu du ciel
11138,personne
11139,en bas à droite
11140,dessin sur le mur
11141,Haut
11142,chapeau
11143,palmier à gauche
11144,peut mauvais palmier avant droit
11145,petits arbres à gauche
11146,gazon
11147,ciel central
11148,n'importe où sur le bâtiment
11149,ciel nuageux
11150,partie verte du signe
11151,route
11152,ciel
11153,mur noir
11154,zone herbeuse
11155,ciel
11156,le sable
11157,l'eau
11158,gens
11159,coin en bas à droite de la photo
11160,ciel sombre
11161,personne
11162,ciel
11163,sol
11166,assiette
11167,mec
11168,coin gauche noir
11169,l'oiseau
11170,ciel
11171,homme aux cheveux orange
11172,sable
11173,enfant
11174,eau côté gauche
11175,eau en face de l'épaule droite
11176,mur blanc
11177,enfant
11178,visage
11179,ciel
11180,des nuages
11181,montagnes
11182,l'eau
11183,le rivage au premier plan
11184,partie gauche feuilles vertes
11185,droite
11186,homme
11187,ciel
11188,montagne enneigée à l'extrême gauche
11189,en bas à droite
11190,coin inférieur gauche de neige
11191,champ
11192,champ
11193,ciel
11194,les planches de bois du plafond
11195,chaise
