,refexp
86518,motard
86519,la chemise que le gars porte
86520,gros nuage noir au milieu
86521,nuages ​​dans le ciel
86522,ciel en haut à droite
86523,bicyclette
86524,roue avant
86525,ciel bleu en haut au centre
86526,mon gars
86527,route
86529,visage
86530,ciel clair
86532,le nuage dans le ciel
86533,haut de parapluie
86534,couple devant
86535,ciel gauche milieu
86536,grand bâtiment le plus à gauche
86537,ciel lointain
86538,bâtiment le plus à gauche avec 3 similaires
86539,bâtiments de la ville
86540,cargaison au-dessus de la voiture d'extrême droite
86541,droite voiture
86542,le paquet de trucs sur le dessus de la voiture à droite
86544,paquet sur la voiture gauche
86545,sacs sur la première voiture
86546,l'eau
86547,ciel
86549,voiture du milieu
86550,sol
86551,la voiture de gauche
86552,haut bleu sur voiture
86554,montagne à gauche
86555,ciel
86556,neige sous la montagne la plus à gauche
86557,zone enneigée la plus à gauche
86558,eau verte
86559,rochers
86561,ciel
86562,nuage
86563,herbe au premier plan
86564,l'eau
86565,zone brune à gauche près du bateau
86566,l'eau
86567,bateaux bateaux bateaux
86568,ciel
86570,coin supérieur gauche du sable
86571,la gauche
86572,camion avant
86573,en bas à gauche
86574,le ciel dans le coin gauche
86575,cette bouteille a été gauche comme le buisson vous devriez cliquer ici à gauche
86576,tout ça
86577,route
86578,herbe floue le long de la route sur le côté gauche
86579,gazon*
86580,arbuste vert foncé centre gauche
86581,herbe droite
86583,visage
86584,en bas à gauche
86585,ciel
86586,centre bas de porte
86587,pot le plus à gauche
86588,les fêtards à gauche
86589,le sol
86591,gens
86592,ciel
86593,arbre à l'extrême droite
86594,les briques du premier plan
86596,arbre à droite
86597,route en bas à gauche
86598,voiture blanche
86599,arbre à gauche
86600,la voiture à gauche
86601,ciel
86602,a atterri
86603,partout
86604,panneau
86605,jaune
86606,imeuble
86607,nuage en haut à gauche
86608,rue pavée
86610,lol désolé personne
86612,femme en blanc
86615,bouteille sur table à droite
86617,coin en haut à gauche
86619,bouteille la plus proche du bas
86621,table du bas
86622,plante grimpante au milieu
86623,en bas
86624,en bas à gauche de l'image
86627,pot à vin en bas à droite
86628,main d'homme
86631,fenêtre la plus à gauche
86632,l'eau
86633,rochers en bas à gauche
86634,montagne à l'arrière
86635,arbre à droite
86636,ciel
86637,rochers
86638,le droite bâtiment
86639,ciel
86640,bâtiment de gauche
86642,roches à droite
86643,sol en bas à droite
86644,mec en jaune
86645,Le ciel
86646,femme en noir
86647,rocher gauche
86648,dame avec chapeau à droite
86649,devant d'enfant
86650,terre à droite
86651,bol vert
86654,mur blanc
86655,animal mort
86656,homme à l'extrême gauche
86657,bleu ciel
86658,nuage le plus à droite
86659,les nuages ​​en haut à gauche
86660,sol
86661,mur
86662,n'importe où sur fille
86663,ciel
86665,sol
86666,mec bien
86667,mec en rouge
86668,rail jaune côté gauche
86669,des nuages
86670,bâtiments de droite
86671,gens
86672,buisson supérieur
86673,l'eau
86674,ciel
86675,grand arbre
86676,route devant
86677,bâtiment à droite
86678,l'eau
86679,verdure au premier plan
86681,deuxième parapluie à droite
86683,parapluie à l'extrême droite
86684,l'unbrella à droite sur les demi-spectacles
86685,parapluie droit
86686,arbre
86687,parapluie d'extrême droite
86688,fruit vert sur la table de gauche
86689,parapluies en haut à gauche
86690,fruit vert au centre gauche
86691,parapluie le plus à droite
86693,parapluie droit
86694,route
86695,troisième parapluie en partant de la droite
86696,prodce verte à gauche plus haut
86697,n'importe quel fruit
86698,parapluie avant droit vert
86699,banc
86700,portail à droite
86701,arbre de gauche
86702,sol inférieur
86705,palmier à droite
86706,entrée gauche
86707,porte à droite
86708,porte droite de 2
86709,laboratoire de méthamphétamine
86711,ciel
86712,femmes en tee-shirt noir
86714,l'une des personnes les plus proches de la droite
86715,la nourriture en bas à gauche
86716,mec avec la main
86717,blanc dans le ciel
86718,montagne grise à gauche
86719,ciel en haut à droite
86720,droite neige
86721,l'enfant laid
86722,visage
86723,coin inférieur droit au sol
86724,créature du milieu
86725,cheval au milieu
86726,des arbres
86727,droite dame
86728,devant de plancher
86729,sable
86730,visage
86731,roche centrale
86732,ciel
86733,terre dans l'océan a gauche un
86734,coin inférieur droit/ buissons
86735,rochers à gauche (falaise)
86736,rt côté roche
86737,l'eau
86738,ciel
86739,un camion
86740,ciel
86741,route
86743,arbre
86744,arbres de gauche au milieu
86745,arbre au milieu à droite
86746,l'eau
86748,rocher le plus à droite
86749,cascade
86750,arbres en haut à gauche
86751,ciel
86752,maison
86753,parapluie bleu et blanc
86754,ciel
86755,vallées
86756,des nuages
86757,zone blanche bord avant de l'image
86758,le fond de neige
86759,arbres au premier plan à gauche
86760,ciel bleu
86761,ciel
86762,bas de l'image
86763,mer à gauche
86764,les deux personnes
86766,ombre
86767,ombre
86769,ciel
86770,combattant de la liberté dans le ciel
86771,ciel
86772,Le ciel
86773,vert foncé sur la montagne
86774,eau à gauche
86775,herbe vert foncé en bas à gauche
86776,collines en haut à gauche
86777,sac à dos rouge
86778,ciel
86779,tasse turquoise sur la glacière
86780,bouteille d'eau deuxième en partant de la droite
86781,sable autour des gens
86783,les gens au milieu
86785,buissons verts à rt de gens
86786,Roche
86787,arbuste en bas à gauche
86788,ciel
86789,homme à droite avec la jambe pendante
86790,les gens au milieu
86791,rocher en bas à droite
86792,mtns
86793,vert sur rt
86794,ciel
86795,bas
86796,train
86797,train
86798,arbres à droite
86799,train
86800,train
86801,train
86802,support de pont
86803,train
86805,arbres en haut à gauche
86806,ciel
86807,les gens grignotent
86808,zone au centre de l'eau plus blanche
86809,le pinceau vert des araignées
86810,le ciel au milieu
86811,rocher à droite
86812,en bas à gauche
86813,visage
86814,le clown
86815,Haut
86816,maison blanche côté gauche
86819,top trucs verts
86820,groupe de personnes à gauche
86821,veste orange droite
86822,ciel
86823,dame en bleu
86825,personne extrême gauche homme en chemise noire
86826,homme araignée à gauche
86827,bâtiment
86829,homme en jaune
86830,ciel gauche
86831,drapeau
86832,Le coin inférieur droit
86833,bas de l'image
86834,visage à droite
86835,eau à droite
86836,dame à droite son visage
86837,ciel milieu haut
86838,glacier en haut à droite
86839,centre du ciel
86840,visage de femme à gauche
86841,ciel
86842,colline
86843,juste sa main
86844,sable en bas à gauche
86845,noix de coco qu'il tient
86846,Le coin inférieur droit
86847,mec
86848,ciel
86849,route
86850,bâtiment de droite
86851,autobus
86852,bateau
86853,Ouais
86854,colline
86855,l'eau
86856,l'eau
86857,ciel supérieur
86858,arrière des bâtiments
86859,pont
86860,tout sauf la plante
86861,cactus
86862,cactus
86863,cactus
86864,cac
86865,le cactus
86866,cactus principal
86867,coin supérieur gauche
86868,sol
86869,chaise blanche
86870,peu de mariling juste au-dessus de la zone jaune à droite
86871,arbuste vert
86872,le coin supérieur droit
86873,jaune gauche
86875,centre rouge
86876,jaune sur rt la feuille
86877,mur jaune droit
86878,signe bleu
86880,voiture
86881,da skyyyyyyyy
86882,sol en bas à droite
86883,tout en haut un peu à droite dans cette tache plus claire de trucs de mer
86884,haut de corail blanc juste à droite
86885,milieu gauche
86886,zone bleu clair en forme de chat
86887,cliquez sur la zone du milieu à l'extrême droite
86888,section lumineuse en haut à droite du corail
86889,des oiseaux
86890,chemise bleue fille devant
86891,personne devant se penchant sur le chapeau rouge-gauche
86893,oiseau
86894,oiseau
86895,oiseau
86896,oiseau
86897,oiseau
86898,oiseau
86899,oiseau
86900,oiseau
86901,En haut à droite
86902,visage
86903,toison rouge
86904,a gauche la plupart des gars
86905,mec à gauche (cloué le dernier)
86906,mec en rouge
86907,mec à gauche
86908,homme de gauche
86909,porte autour du gars à gauche
86910,(aucune idée) homme avec chemise blanche
86911,personne du milieu
86912,chemise bleue gauche
86913,le coin supérieur droit
86914,personne milieu
86915,espèce de bloc de ciment très bas
86916,tasse la plus basse
86918,ciel en haut à droite
86919,mi fille
86920,photo en haut à gauche
86921,partie supérieure du mur jaune
86923,le gars à gauche
86924,chose jaune au milieu
86925,chemise rose
86926,en haut à gauche
86928,le ciel en haut de l'image
86929,ciel en haut à gauche
86930,la tour
86931,ciel bleu au sommet
86932,côté droit du bâtiment
86933,sol
86935,groupe de personnes en bas à droite
86936,en haut à droite
86938,centre de personnes
86939,o ils ont changé la minuterie en roundscool
86940,mec
86941,des nuages
86942,front de mer et centre
86943,lit tout à droite
86944,lampe
86946,coin inférieur gauche
86947,la fenêtre
86948,le lit avant
86949,rideau simple
86950,lit avec couverture bleue
86951,lit en bas à droite
86952,le lit à droitelit blanc en bas à droite
86953,mur
86954,lit dans le coin droit
86955,la table de nuit
86956,le lit à droite
86957,en haut à droite
86958,plante à gauche
86959,le mec
86960,en bas à droite
86961,gauche l'eau
86962,ciel
86963,centre de sable
86964,coin supérieur gauche
86965,ciel
86966,ruines
86967,pelouse au premier plan à droite
86968,au sommet
86969,bébé
86970,ciel en haut de la photo
86971,en bas à droite
86972,chapeau coloré
86973,l'eau
86974,fille
86975,gazon
86976,visage
86977,ciel
86978,l'église sur le côté gauche des filles - cliquez sur la porte
86979,motoneige
86980,fond de neige
86981,n'importe où en haut
86982,montagne au centre
86983,ciel
86984,zone d'herbe
86985,ciel
86986,trottoir
86987,avion
86988,mer
86989,planche de surf jaune
86990,si proche
86991,lit
86992,photo au mur
86993,lit de droite
86994,la table de nuit
86995,lit à gauche
86996,lit de droite
86997,lit de droite
86998,lit
87000,lit à droite
87001,lit de droite
87002,lampe
87003,immeubles
87004,ciel supérieur
87006,ramper à l'arbre à droite
87007,la fleur
87008,la gauche
87009,choisissez votre personne préférée
87011,fontaine
87012,arbre coin supérieur droit
87013,bord d'arbre à gauche
87014,Le ciel
87015,l'eau
87016,montagne
87017,clôture blanche à gauche
87018,clôture blanche en bas à droite
87019,route
87020,ciel
87021,haut du ciel
87022,moitié inférieure sur la section au sol n'importe où
87023,océan
87024,montagne
87025,avion
87026,ciel
87027,piste
87028,l'eau
87029,n'importe où sur la montagne
87031,ciel
87032,arbuste en bas à gauche/
87033,ciel
87034,zone de trou noir au milieu
87035,ciel plus près du sommet
87036,des arbres
87037,un carré d'herbe à gauche
87038,la tour Eiffel
87039,vert à droite en bas
87040,ciel
87041,corail ondulé
87042,ville à gauche
87043,ciel
87044,visage
87046,coin inférieur gauche
87049,arbre central
87050,laisse à droite
87051,en haut à gauche
87052,fenêtre au centre
87053,kaori
87054,grand poteau
87055,terrain à gauche
87056,jette un coup d'œil
87057,arbre en haut à gauche
87058,fond blanc le plus à gauche
87059,laisse le centre de la photo
87060,milieu de l'arbre
87061,ciel
87064,bâtiment sur rt
87066,eau à l'extrême droite
87067,sable tout en bas de l'écran
87068,toute personne
87069,homme avec chapeau sur la tête à l'arrière-plan chemise sombre (juste le chapeau)
87070,chapeau seul gros gars troisième à gauche
87071,ciel
87073,ciel
87074,Le coin inférieur droit
87075,sable
87076,haut du ciel
87077,colline à gauche
87078,personnes
87079,milieu à droite
87080,arbres devant
87081,montagnes lointaines
87083,ciel nuageux
87085,l'eau
87086,ciel
87087,bâtiment de gauche
87088,montagnes de premier plan
87089,ciel
87090,droit
87091,terrain devant
87092,montagnes avec de la neige
87093,fourgon rouge
87094,le gars devant la camionnette
87095,gens
87096,fond de terre rt
87097,colline
87098,ciel rt
87099,noir
87100,pelouse en bas à gauche
87101,montagne avec du blanc
87102,coin inférieur gauche
87104,zone de saleté sur le bord droit au-dessus de l'ombre
87105,façade rocheuse
87106,petit buisson d'angle gauche
87107,groupe
87108,premier bâtiment à gauche
87109,ciel à droite
87110,bâtiment au galop
87111,ciel
87112,gens
87113,montagnes au sommet
87115,en bas à droite
87116,femme
87117,sol
87118,arbres coin droit
87119,vidéaste
87120,voiture
87121,caméra
87123,route
87124,personne de gauche avec sac à dos
87125,la casa blanche
87126,ciel
87127,sol
87128,personne du milieu en chemise jaune avec sac à dos
87129,homme en bleu à droite
87130,homme avec un short à carreaux rouge
87131,fenêtre d'extrême droite
87132,rosier par maison
87133,arbre de gauche
87134,partie blanche du bâtiment
87135,en bas à gauche
87136,ciel tout en haut à droite
87137,buisson côté droit
87138,plante près du bas au milieu
87140,porte sur
87141,plage sèche
87143,ciel
87144,feuilles près du haut de la photo
87145,plante verte à droite
87146,gauche l'eau
87147,statue
87148,statue
87149,n'importe quelle partie des statues
87150,chose au milieu
87151,pilier
87152,statue
87153,ciel
87154,domaine
87155,des arbres
87156,ciel
87157,gazon
87158,truc de poteau en bois coin inférieur gauche
87160,étage en bas à droite
87163,étage central
87165,hamacs à l'avant
87167,ciel photo du milieu
87168,morceau de ciel blanc au milieu de la photo
87169,hamac à droite
87170,bâtiment de gauche
87171,étang
87172,cabane à droite
87173,n'importe quoi sur le dessus
87174,fond de fleur rouge
87175,fond vert
87176,toit à gauche
87177,construire tout à droite
87178,signe de la place de la couronne
87179,bâtiment tout à gauche
87180,ciel gauche
87182,portion verte
87183,ciel et nuages ​​en haut au centre
87184,homme
87185,couple à gauche
87186,homme en bas à droite - son chapeau
87187,chapeau sur mecwith chemise verte
87188,ty chapeau blanc au milieu
87189,chapeau blanc
87190,quelque chose de pierre
87191,la dame le tient
87192,le vieux à la veste bleue
87193,espace vert en haut à droite
87194,bol marron le plus proche
87195,les gens à droite
87196,bouteille verte
87197,quelqu'un à gauche
87198,route avant droite
87199,ciel
87200,arbres à droite
87202,l'animal
87203,toute personne
87204,Fontaine
87205,sol
87206,ciel
87207,bâtiment de droite
87208,ouvert dans le ciel où il n'y a pas de ciel et c'est un bleu plus foncé
87210,maison à gauche
87211,nuages ​​à gauche
87212,trou au sommet des nuages
87213,nuages ​​à l'extrême droite
87214,haut ciel bleu espace ouvert
87215,gazon
87216,le coin supérieur droit
87218,gazon
87219,bas
87220,bâtiment blanc
87221,ciel
87222,arbre à gauche
87223,cheval droit
87224,sable sur le côté droit
87225,cheval gauche
87226,le thorax gauche
87227,ciel
87228,cheval à droite
87229,fond de bureau en bois
87230,boîtes burton
87231,boîte jaune avec dessus blanc
